Unnamed: 0,outcome,ss-1,ts-1,knocks-1,tkd-lnd-1,tkd-att-1,sub-att-1,h-tar-1,b-tar-1,l-tar-1,dist-pos-1,clinch-pos-1,ground-pos-1,r1-ts-1,r1-ss-1,r2-ts-1,r2-ss-1,r3-ts-1,r3-ss-1,r4-ts-1,r4-ss-1,r5-ts-1,r5-ss-1,r1-td-1,r2-td-1,r3-td-1,r4-td-1,r5-td-1,r1-kd-1,r2-kd-1,r3-kd-1,r4-kd-1,r5-kd-1,age-1,height-1,weight-1,reach-1,leg_reach-1,ranking-1,ss-2,ts-2,knocks-2,tkd-lnd-2,tkd-att-2,sub-att-2,h-tar-2,b-tar-2,l-tar-2,dist-pos-2,clinch-pos-2,ground-pos-2,r1-ts-2,r1-ss-2,r2-ts-2,r2-ss-2,r3-ts-2,r3-ss-2,r4-ts-2,r4-ss-2,r5-ts-2,r5-ss-2,r1-td-2,r2-td-2,r3-td-2,r4-td-2,r5-td-2,r1-kd-2,r2-kd-2,r3-kd-2,r4-kd-2,r5-kd-2,age-2,height-2,weight-2,reach-2,leg_reach-2,ranking-2
954,0,16,60,0,0,0.0,0,10,6,0,14,1,1,7,4,3.0,2.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,76.0,189.0,76.0,44.0,1397.552632337793,12,30,0,3,,1,5,5,2,10,0,2,7,6,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,72.0,185.5,73.0,39.0,1909.38497851158
955,1,45,61,0,0,0.0,1,17,27,1,29,3,13,75,37,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,70.0,156.0,72.0,38.0,1564.4341203263969,24,26,0,1,,0,12,5,7,21,3,0,58,24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,69.0,170.0,71.0,39.0,1417.364285992831
956,1,38,49,2,0,0.0,0,21,8,9,21,7,10,37,27,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,76.0,204.5,79.0,44.0,1516.6409683888246,7,7,0,0,,0,4,2,1,6,1,0,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,75.0,206.0,80.0,45.0,1486.0147840095458
957,0,42,67,0,0,0.0,0,34,4,4,24,3,15,24,9,12.0,8.0,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,67.0,145.0,71.0,38.0,1520.8302879033486,49,90,0,1,,1,32,8,9,38,10,1,47,22,16.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,71.0,160.8,72.5,41.0,1398.2881338801433
958,0,51,51,0,0,0.0,0,27,4,20,51,0,0,32,18,16.0,11.0,45.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,76.0,206.0,76.0,44.0,1079.2075565960793,100,103,0,1,,0,61,12,27,65,3,32,52,22,73.0,48.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,74.0,185.5,76.0,41.0,2059.7839037131216
959,0,46,53,0,0,0.0,0,24,20,2,21,23,2,52,42,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,66.0,135.5,66.5,39.0,1436.2666270695258,50,64,0,1,,0,27,13,10,22,18,10,62,37,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,71.0,137.5,72.0,42.0,1671.433084600115
960,1,19,65,0,2,5.0,2,12,3,4,9,5,5,6,2,21.0,9.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,75.0,170.0,74.5,42.0,1590.9855797436023,21,52,0,0,0.0,0,15,4,2,19,0,2,6,2,23.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1536.8600402120562
961,1,8,8,1,0,0.0,0,4,1,3,7,0,1,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,74.0,186.0,75.0,41.0,1703.731801175055,0,0,0,0,,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,73.0,185.0,74.0,42.5,865.0933088329239
962,0,62,90,0,0,0.0,0,43,7,12,53,9,0,31,20,29.0,12.0,51.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,68.0,146.0,70.0,38.0,1895.3188844012188,67,70,0,2,,0,49,13,5,52,15,0,42,18,35.0,18.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,71.0,146.0,74.0,40.0,2075.311513934173
963,0,23,24,0,3,6.0,0,6,11,6,17,5,1,40,20,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,69.0,135.5,69.0,39.0,1355.32851051621,34,35,2,0,0.0,0,26,7,1,14,16,4,45,25,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,67.0,146.0,69.0,36.5,1735.2291607343643
964,1,13,13,1,0,0.0,0,12,0,1,4,0,9,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,70.0,136.0,70.5,40.0,1730.9178246263082,1,1,0,0,,0,0,0,1,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,69.0,136.0,69.0,39.0,1364.6540379178325
965,0,21,41,0,1,1.0,0,19,1,1,9,3,9,37,11,6.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,63.0,115.0,62.0,35.5,1218.2141011735634,77,122,0,2,2.0,2,67,9,1,10,0,67,43,27,31.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,65.0,116.0,63.0,35.5,2345.5373945012134
966,0,74,98,0,0,0.0,0,34,26,14,54,20,0,25,14,46.0,27.0,48.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,75.0,245.0,77.0,44.0,1634.0597687747695,54,165,0,0,,0,24,25,5,23,31,0,21,8,32.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,76.0,266.0,77.0,43.0,1990.216892773044
967,1,17,62,0,3,7.0,0,15,2,0,2,2,13,12,2,17.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,66.0,125.5,68.0,36.0,1467.7239550737215,16,26,0,1,2.0,0,7,5,4,8,4,4,23,8,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,68.0,126.0,67.0,36.0,1427.2826228834847
968,0,42,44,0,2,11.0,0,26,12,4,40,2,0,26,14,39.0,17.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,66.0,135.5,69.0,38.0,1318.710050181916,96,96,0,1,5.0,0,53,20,23,94,1,1,74,28,77.0,28.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,69.0,136.0,70.5,39.0,1596.7364645459998
969,1,14,14,1,0,0.0,0,12,0,2,12,0,2,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,72.0,185.5,73.5,43.0,1469.645412055789,5,5,0,0,,0,3,1,1,5,0,0,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,72.0,185.5,76.0,40.0,1598.6275865089344
970,0,46,46,0,0,0.0,0,38,7,1,46,0,0,43,15,39.0,15.0,52.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,75.0,255.5,84.0,45.0,1443.80996626118,83,83,0,0,,0,35,16,32,83,0,0,50,26,55.0,31.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,79.0,261.5,80.0,47.5,2126.595439132528
971,1,112,123,0,4,4.0,0,77,14,21,105,0,7,93,44,86.0,37.0,59.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,69.0,191.0,71.5,39.5,1993.7245765361304,127,132,0,0,0.0,0,82,36,9,127,0,0,91,46,113.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,73.0,170.0,74.0,41.0,1881.5020081537743
972,1,82,108,1,0,0.0,0,28,22,32,69,13,0,27,19,40.0,30.0,41.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,74.0,186.0,73.0,41.5,1790.4974042118167,16,39,0,0,,0,8,7,1,12,4,0,17,12,11.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,77.0,186.0,80.0,44.0,1335.788165383967
973,0,15,15,0,0,0.0,0,6,3,6,15,0,0,33,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,78.0,206.0,82.0,44.5,1446.0540510859842,37,37,2,0,,0,22,9,6,33,2,2,67,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,74.0,206.0,75.0,40.5,1169.7304925454694
974,1,146,156,0,0,0.0,0,122,23,1,133,8,5,64,35,80.0,37.0,172.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,156.0,72.0,41.0,2008.7667310362613,141,170,0,0,,0,125,12,4,128,13,0,56,16,88.0,55.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,69.0,156.0,68.0,38.0,1455.905619046911
975,0,30,55,0,1,5.0,0,14,6,10,26,2,2,19,7,54.0,18.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,69.0,146.0,70.0,39.5,1713.1556790795876,37,62,0,1,5.0,1,10,14,13,31,6,0,23,14,36.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,66.0,135.5,68.0,38.0,1490.7812728282329
976,1,68,99,0,5,11.0,0,53,10,5,49,19,0,52,27,46.0,24.0,36.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,72.0,170.0,74.0,42.0,1701.040289858899,66,123,0,0,0.0,0,36,25,5,38,28,0,41,17,53.0,31.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,70.0,170.5,74.5,43.0,1370.272757122903
977,0,12,119,0,3,11.0,0,8,2,2,11,0,1,11,3,16.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,69.0,136.0,73.0,39.0,1968.4171003488952,47,110,0,1,3.0,0,27,10,10,25,6,16,21,15,33.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,67.0,136.0,68.0,38.0,1378.749616807271
978,1,26,93,0,5,5.0,0,15,4,7,12,4,10,11,8,18.0,11.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,74.0,205.0,75.5,43.5,1507.1463117408382,17,29,0,3,3.0,1,6,4,7,13,3,1,22,11,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,75.0,206.0,81.0,40.5,1367.0025117911894
979,0,68,135,0,2,5.0,0,27,33,8,26,42,0,30,22,52.0,28.0,21.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,68.0,136.0,70.0,37.0,1392.4443170764457,84,173,0,2,5.0,0,28,54,2,18,66,0,38,24,53.0,38.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,68.0,135.5,69.0,37.0,1585.438852421335
980,0,41,45,0,1,1.0,0,22,10,9,31,10,0,43,23,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,66.0,128.5,65.5,38.0,1538.3238549677849,31,43,0,2,2.0,0,25,2,4,28,3,0,43,17,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,67.0,126.0,70.0,38.0,1861.5897405453268
981,0,36,36,0,0,0.0,0,21,6,9,36,0,0,27,12,41.0,10.0,51.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,67.0,153.0,68.5,37.5,1224.324949792845,50,52,0,0,,0,37,6,7,50,0,0,15,7,45.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,67.0,135.5,68.0,37.5,1735.6891561935886
982,0,59,73,0,2,5.0,0,35,14,10,48,0,11,26,13,44.0,22.0,46.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,69.0,136.0,71.0,40.0,1485.216902336769,70,91,1,0,0.0,0,43,13,14,65,2,3,59,22,84.0,32.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,71.0,145.5,71.0,41.0,1283.8185117064822
983,1,22,42,0,6,13.0,3,14,7,1,18,4,0,17,8,26.0,10.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,68.0,135.0,71.0,39.0,1616.704373456187,49,59,1,0,0.0,1,41,8,0,22,5,22,12,6,64.0,41.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,66.0,135.0,70.0,38.0,1434.5061521892244
984,1,20,77,0,6,10.0,4,12,3,5,4,5,11,7,4,12.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,64.0,125.5,65.0,36.0,1627.5416423247336,5,58,0,1,1.0,1,3,1,1,4,1,0,11,3,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,72.0,128.5,71.5,42.0,1468.0109500752446
985,0,53,53,0,0,0.0,0,25,11,17,53,0,0,45,23,39.0,16.0,42.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,72.0,187.0,72.0,39.0,1435.5581532757494,80,80,0,0,,0,29,40,11,80,0,0,58,22,62.0,27.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,73.0,171.0,77.0,41.0,1411.1405392088718
986,0,37,41,0,1,7.0,2,8,21,8,28,9,0,31,14,16.0,5.0,28.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,67.0,126.0,68.0,37.0,1436.2811941661273,89,139,0,0,0.0,2,63,17,9,64,19,6,56,30,61.0,33.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,70.0,141.8,72.0,40.0,1750.016355739279
987,0,169,186,0,2,4.0,0,110,42,17,149,20,0,143,63,51.0,27.0,129.0,79.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,67.0,125.0,68.0,38.0,1565.2605310632318,119,126,0,2,4.0,0,89,21,9,95,24,0,91,43,67.0,41.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,66.0,125.5,66.0,37.5,1554.0090079166678
988,0,4,4,0,0,0.0,0,2,1,1,3,0,1,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86253008825889,70.02935276811982,166.20581706338595,71.88410232266165,40.14344005021971,1637.9292519388412,0,2,0,1,,3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,73.0,146.0,73.0,41.0,1327.2172987498902
989,1,16,76,0,2,2.0,2,8,5,3,8,5,3,7,4,16.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,70.0,145.5,71.0,40.5,1690.4464774056528,6,20,0,4,4.0,1,4,1,1,4,2,0,2,1,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,68.0,146.0,69.0,36.0,1619.6291507213205
990,1,124,145,0,0,0.0,0,68,31,25,109,12,3,108,61,51.0,24.0,85.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,63.0,116.0,60.0,37.0,1572.5086526656175,64,86,0,3,,1,38,19,7,43,3,18,62,34,12.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,62.0,116.0,63.5,35.0,1479.7666060542308
991,0,64,102,0,1,1.0,0,42,9,13,58,6,0,32,21,32.0,17.0,30.0,18.0,15.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,71.0,186.0,77.5,41.5,1318.5286764067396,82,106,0,2,2.0,0,61,16,5,64,17,1,30,14,46.0,28.0,32.0,21.0,26.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,75.0,185.0,75.0,42.0,1740.8940333484325
992,1,20,20,2,0,0.0,0,15,3,2,16,2,2,33,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,76.0,206.0,77.0,43.5,1776.2273921769863,6,6,0,0,,0,1,0,5,6,0,0,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,75.0,205.0,76.0,45.0,1673.6425562194895
993,1,3,25,0,4,7.0,1,2,0,1,2,0,1,3,1,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,69.0,135.0,67.0,40.0,1829.61237830219,7,64,0,0,0.0,1,3,1,3,6,1,0,11,5,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,69.0,135.0,71.0,38.5,1471.0028410663751
994,1,24,27,1,0,0.0,0,16,6,2,22,2,0,36,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,70.0,189.0,72.0,39.0,1741.3910349703062,18,20,0,1,,2,12,4,2,13,3,2,40,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,72.0,185.5,75.0,43.5,1123.656138166216
995,0,1,1,0,0,0.0,0,0,0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,74.0,186.0,72.0,41.0,1516.5686488433698,6,6,1,0,,0,5,1,0,2,0,4,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1536.8600402120562
996,0,7,22,0,0,0.0,3,0,6,1,5,2,0,9,5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,74.0,171.0,74.5,41.0,1443.4463682828327,144,331,0,5,,0,129,13,2,3,5,136,59,42,59.0,49.0,57.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,71.0,170.5,72.5,41.0,1708.5087586924735
997,0,24,25,0,0,0.0,1,7,3,14,22,2,0,23,11,23.0,10.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,69.0,155.5,70.5,39.0,1439.185949672812,56,86,2,1,,0,24,20,12,45,4,7,38,20,37.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,67.0,156.0,72.5,41.0,1940.868527944756
998,0,14,33,0,0,0.0,0,7,3,4,13,1,0,27,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,69.0,171.0,72.0,40.0,1624.8225677736716,15,15,1,0,,0,5,4,6,15,0,0,36,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,73.0,169.6,78.0,43.5,1565.0496491144736
999,1,68,148,0,3,3.0,0,59,3,6,27,1,40,14,8,24.0,15.0,75.0,45.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,66.0,136.0,64.5,36.0,1530.484665267308,30,32,0,0,0.0,0,16,9,5,30,0,0,11,7,3.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1536.8600402120562
1000,0,75,115,0,0,0.0,0,37,29,9,58,13,4,50,27,68.0,31.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,66.0,126.0,69.5,37.0,1095.7331191871867,70,88,0,3,,1,53,12,5,62,5,3,44,14,81.0,33.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,67.0,134.0,68.0,37.0,1464.3184779427488
1001,0,60,68,0,1,5.0,0,26,9,25,59,1,0,46,24,30.0,13.0,47.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,66.0,146.0,71.0,37.0,1448.133174465057,98,101,1,0,0.0,0,71,21,6,81,17,0,52,28,54.0,26.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,67.0,136.0,69.0,40.0,1654.928822933153
1002,0,18,27,0,5,26.0,0,12,4,2,12,5,1,11,4,7.0,5.0,29.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,66.0,126.0,67.0,37.5,1517.890595907996,50,137,0,0,0.0,1,19,22,9,31,17,2,16,7,37.0,21.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,62.0,115.0,63.0,35.5,1791.3578378229647
1003,0,59,64,0,1,5.0,0,23,28,8,47,12,0,48,22,49.0,22.0,46.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,66.5,135.5,64.5,35.0,1523.9891935255644,100,107,0,0,0.0,0,60,25,15,84,16,0,58,30,66.0,35.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,66.0,136.0,73.0,43.0,1682.532207754571
